gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,heraldkills,oppheraldkills,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
1120629,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120629?gameHash=6b39ee929c2ebc47,LEC,2020-1,43868.5641,3,1,10.02,2,Blue,Jungle,Selfmade,Fnatic,Olaf,Pantheon,Xayah,Gragas,Rumble,Nautilus,29.66666667,1,4,6,2,14,14,0,0,0,0,0,0,0,4.388316667,0.134831461,0.101123596,0.943820225,0,8.198133333,3,1,1,1,0,0,0,1,0,0,1,1,1,18.17875,1,1,7,3,0,28.67053333,0,1,9840,331.6853933,0.172774042,0.175231031,9,0.303370787,0.1,14,0.471910112,7,8, , ,9766,197.5011236,8995,-0.072844135,37,108,83,4,4.887640449,3566,3438,128,5402,4934,468,3107,3300,-193,53,53,0,82,79,3
1120629,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120629?gameHash=6b39ee929c2ebc47,LEC,2020-1,43868.5641,3,1,10.02,3,Blue,Middle,Nemesis,Fnatic,Syndra,Pantheon,Xayah,Gragas,Rumble,Nautilus,29.66666667,1,1,2,6,14,14,0,0,0,0,0,0,0,4.388316667,0.033707865,0.168539326,0.943820225,0,8.198133333,3,1,0,0,0,0,0,0,0,0,1,1,1,18.17875,1,1,7,3,0,28.67053333,0,1,19266,649.4157303,0.338278932,0.197212669,11,0.370786517,0.122222222,5,0.168539326,2,3, , ,10501,222.2764045,9335,-0.073768378,224,24,24,0,8.359550562,3140,3103,37,4860,4965,-105,4429,4229,200,86,76,10,140,133,7
1120629,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120629?gameHash=6b39ee929c2ebc47,LEC,2020-1,43868.5641,3,1,10.02,4,Blue,ADC,Rekkles,Fnatic,Miss Fortune,Pantheon,Xayah,Gragas,Rumble,Nautilus,29.66666667,1,4,0,2,14,14,2,0,0,0,0,0,0,4.388316667,0.134831461,0.06741573,0.943820225,0,8.198133333,3,1,1,0,0,0,0,1,0,0,1,1,1,18.17875,1,1,7,3,0,28.67053333,0,1,10394,350.3595506,0.182501361,0.282746658,12,0.404494382,0.133333333,14,0.471910112,3,3, , ,13361,318.6808989,12025,0.002081165,291,40,23,0,11.15730337,3265,3306,-41,5474,5298,176,3386,3610,-224,89,86,3,159,146,13
1120629,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120629?gameHash=6b39ee929c2ebc47,LEC,2020-1,43868.5641,3,1,10.02,5,Blue,Support,Hylissang,Fnatic,Thresh,Pantheon,Xayah,Gragas,Rumble,Nautilus,29.66666667,1,0,3,9,14,14,0,0,0,0,0,0,0,4.388316667,0,0,0.943820225,0,8.198133333,3,1,0,0,0,0,0,0,0,0,1,1,1,18.17875,1,1,7,3,0,28.67053333,0,1,3753,126.505618,0.065896441,0.086796064,41,1.382022472,0.455555556,12,0.404494382,10,10, , ,6809,97.82696629,6000,-0.052738337,36,0,0,0,1.213483146,2313,2216,97,3379,3318,61,2637,2425,212,16,12,4,27,21,6
1120629,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120629?gameHash=6b39ee929c2ebc47,LEC,2020-1,43868.5641,3,1,10.02,6,Red,Top,Expect,Excel Esports,Gangplank,Akali,Sett,Aphelios,Aatrox,Lee Sin,29.66666667,0,4,4,6,14,14,1,0,0,0,1,0,0,4.388316667,0.134831461,0.168539326,0.943820225,0,8.198133333,1,3,0,1,0,0,0,0,0,0,1,1,0,18.17875,0,0,3,7,1,28.67053333,1,0,15348,517.3483146,0.317790293,0.309829163,13,0.438202247,0.121495327,5,0.168539326,3,4, , ,14208,347.2314607,13183,0.229400076,250,23,15,0,9.202247191,4400,3146,1254,6521,5416,1105,5040,4563,477,72,69,3,116,114,2
1120629,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120629?gameHash=6b39ee929c2ebc47,LEC,2020-1,43868.5641,3,1,10.02,7,Red,Jungle,Caedrel,Excel Esports,Jarvan IV,Akali,Sett,Aphelios,Aatrox,Lee Sin,29.66666667,0,3,4,6,14,14,0,0,0,0,0,1,0,4.388316667,0.101123596,0.134831461,0.943820225,1,8.198133333,1,3,1,1,0,0,1,0,0,0,1,1,0,18.17875,0,0,3,7,1,28.67053333,1,0,6229,209.9662921,0.128975485,0.174663138,29,0.97752809,0.271028037,12,0.404494382,9,11, , ,9714,195.7483146,9675,0.072844135,38,112,84,0,5.056179775,3438,3566,-128,4934,5402,-468,3300,3107,193,53,53,0,79,82,-3
1120629,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120629?gameHash=6b39ee929c2ebc47,LEC,2020-1,43868.5641,3,1,10.02,8,Red,Middle,Mickey,Excel Esports,LeBlanc,Akali,Sett,Aphelios,Aatrox,Lee Sin,29.66666667,0,5,3,4,14,14,1,0,0,0,0,0,0,4.388316667,0.168539326,0.033707865,0.943820225,0,8.198133333,1,3,0,0,0,0,0,0,0,0,1,1,0,18.17875,0,0,3,7,1,28.67053333,1,0,13987,471.4719101,0.289609906,0.209341915,11,0.370786517,0.102803738,8,0.269662921,6,6, , ,10867,234.6134831,10050,0.073768378,208,16,16,0,7.550561798,3103,3140,-37,4965,4860,105,4229,4429,-200,76,86,-10,133,140,-7
1120629,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120629?gameHash=6b39ee929c2ebc47,LEC,2020-1,43868.5641,3,1,10.02,9,Red,ADC,Patrik,Excel Esports,Senna,Akali,Sett,Aphelios,Aatrox,Lee Sin,29.66666667,0,2,2,5,14,14,0,0,0,0,0,0,0,4.388316667,0.06741573,0.134831461,0.943820225,0,8.198133333,1,3,0,1,0,0,0,0,0,0,1,1,0,18.17875,0,0,3,7,1,28.67053333,1,0,9435,318.0337079,0.195357794,0.229132579,15,0.505617978,0.140186916,5,0.168539326,7,8, , ,11525,256.7932584,12000,-0.002081165,237,6,5,0,8.191011236,3306,3265,41,5298,5474,-176,3610,3386,224,86,89,-3,146,159,-13
1120629,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120629?gameHash=6b39ee929c2ebc47,LEC,2020-1,43868.5641,3,1,10.02,10,Red,Support,Tore,Excel Esports,Tahm Kench,Akali,Sett,Aphelios,Aatrox,Lee Sin,29.66666667,0,0,1,7,14,14,0,0,0,0,0,0,0,4.388316667,0,0,0.943820225,0,8.198133333,1,3,0,0,0,0,0,0,0,0,1,1,0,18.17875,0,0,3,7,1,28.67053333,1,0,3297,111.1348315,0.068266523,0.077033205,39,1.314606742,0.364485981,11,0.370786517,13,15, , ,6468,86.33258427,6325,0.052738337,34,0,0,0,1.146067416,2216,2313,-97,3318,3379,-61,2425,2637,-212,12,16,-4,21,27,-6
1120629,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120629?gameHash=6b39ee929c2ebc47,LEC,2020-1,43868.5641,3,1,10.02,100,Blue,Team,Team,Fnatic, ,Pantheon,Xayah,Gragas,Rumble,Nautilus,29.66666667,1,14,14,23,14,14, , , , ,0,0,1,4.388316667,0.471910112,0.471910112,0.943820225,0,8.198133333,3,1,3,1,1,0,0,2,0,0,1,1,1,18.17875,1,1,7,3,0,28.67053333,0,1,56953,1919.764045, , ,90,3.033707865,1,53,1.786516854,30,32,0.619047619,0.319148936,52971,1127.089888,46825,-0.089905974,820,187,137,4,33.94382022,15430,16463,-1033,24531,25036,-505,18122,18604,-482,313,299,14,522,495,27
1120629,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120629?gameHash=6b39ee929c2ebc47,LEC,2020-1,43868.5641,3,1,10.02,200,Red,Team,Team,Excel Esports, ,Akali,Sett,Aphelios,Aatrox,Lee Sin,29.66666667,0,14,14,28,14,14, , , , ,1,1,0,4.388316667,0.471910112,0.471910112,0.943820225,1,8.198133333,1,3,1,3,0,0,1,0,0,0,1,1,0,18.17875,0,0,3,7,1,28.67053333,1,0,48296,1627.955056, , ,107,3.606741573,1,41,1.382022472,38,44,0.527777778,0.407407407,52782,1120.719101,51233,0.089905974,767,157,120,0,31.14606742,16463,15430,1033,25036,24531,505,18604,18122,482,299,313,-14,495,522,-27
1120638,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120638?gameHash=eb17c2013b9ee77d,LEC,2020-1,43868.60175,3,1,10.02,1,Blue,Top,Cabochard,Vitality,Aatrox,Soraka,Elise,Jarvan IV,LeBlanc,Gangplank,38.58333333,0,0,3,1,6,17,0,0,0,0,0,0,1,3.612066667,0,0.103671706,0.596112311,0,15.53383333,1,3,0,2,0,0,0,0,0,0,1,0,1,14.97063333,0,0,1,8,0,37.57611667,0,1,4850,125.7019438,0.108898219,0.223323598,20,0.518358531,0.127388535,6,0.155507559,7,7, , ,12415,192.2280778,11925,-0.336994038,291,12,9,0,7.853131749,2747,3542,-795,4638,5735,-1097,3973,4472,-499,62,81,-19,120,134,-14
1120638,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120638?gameHash=eb17c2013b9ee77d,LEC,2020-1,43868.60175,3,1,10.02,2,Blue,Jungle,Skeanz,Vitality,Gragas,Soraka,Elise,Jarvan IV,LeBlanc,Gangplank,38.58333333,0,0,2,3,6,17,0,0,0,0,0,0,0,3.612066667,0,0.07775378,0.596112311,0,15.53383333,1,3,1,1,0,0,0,1,0,0,1,0,1,14.97063333,0,0,1,8,0,37.57611667,0,1,5768,149.4946004,0.129510295,0.161777724,37,0.958963283,0.23566879,15,0.388768898,15,17, , ,10371,139.2518359,10125,-0.071428571,33,162,134,1,5.05399568,2851,3225,-374,4951,5219,-268,2556,2677,-121,50,48,2,82,91,-9
1120638,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120638?gameHash=eb17c2013b9ee77d,LEC,2020-1,43868.60175,3,1,10.02,3,Blue,Middle,Saken,Vitality,Zoe,Soraka,Elise,Jarvan IV,LeBlanc,Gangplank,38.58333333,0,1,3,2,6,17,0,0,0,0,0,0,0,3.612066667,0.025917927,0.051835853,0.596112311,0,15.53383333,1,3,0,0,0,0,0,0,0,0,1,0,1,14.97063333,0,0,1,8,0,37.57611667,0,1,13227,342.8164147,0.29698902,0.234494595,21,0.544276458,0.133757962,6,0.155507559,9,10, , ,12786,201.8436285,12800,-0.07879925,292,24,16,4,8.190064795,3558,3283,275,5602,5028,574,4571,4445,126,90,87,3,136,137,-1
1120638,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120638?gameHash=eb17c2013b9ee77d,LEC,2020-1,43868.60175,3,1,10.02,4,Blue,ADC,Comp,Vitality,Aphelios,Soraka,Elise,Jarvan IV,LeBlanc,Gangplank,38.58333333,0,3,5,1,6,17,0,0,0,0,0,0,0,3.612066667,0.07775378,0.181425486,0.596112311,0,15.53383333,1,3,0,0,0,0,0,0,0,0,1,0,1,14.97063333,0,0,1,8,0,37.57611667,0,1,16803,435.4989201,0.377281811,0.304802626,21,0.544276458,0.133757962,17,0.440604752,8,9, , ,15121,262.361987,15225,-0.037066882,368,8,4,0,9.745140389,3922,3820,102,5919,5608,311,3524,3691,-167,86,82,4,136,126,10
1120638,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120638?gameHash=eb17c2013b9ee77d,LEC,2020-1,43868.60175,3,1,10.02,5,Blue,Support,Jactroll,Vitality,Nautilus,Soraka,Elise,Jarvan IV,LeBlanc,Gangplank,38.58333333,0,2,4,0,6,17,0,0,0,0,0,0,0,3.612066667,0.051835853,0.025917927,0.596112311,0,15.53383333,1,3,0,0,0,0,0,0,0,0,1,0,1,14.97063333,0,0,1,8,0,37.57611667,0,1,3889,100.7948164,0.087320655,0.075601457,58,1.503239741,0.369426752,10,0.259179266,19,21, , ,7509,65.07473002,7425,-0.023294509,29,0,0,0,0.75161987,2328,2349,-21,3654,3342,312,2565,2282,283,12,15,-3,18,20,-2
1120638,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120638?gameHash=eb17c2013b9ee77d,LEC,2020-1,43868.60175,3,1,10.02,6,Red,Top,Alphari,Origen,Camille,Akali,Sett,Pantheon,Yasuo,Qiyana,38.58333333,1,4,0,5,17,6,0,0,0,0,0,1,0,3.612066667,0.103671706,0,0.596112311,0,15.53383333,3,1,2,0,0,2,0,0,0,0,0,1,0,14.97063333,1,1,8,1,1,37.57611667,1,0,11760,304.7948164,0.218489893,0.256633433,17,0.440604752,0.125,11,0.285097192,3,3, , ,16916,308.8846652,16758,0.336994038,318,62,16,30,9.848812095,3542,2747,795,5735,4638,1097,4472,3973,499,81,62,19,134,120,14
1120638,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120638?gameHash=eb17c2013b9ee77d,LEC,2020-1,43868.60175,3,1,10.02,7,Red,Jungle,Xerxe,Origen,Lee Sin,Akali,Sett,Pantheon,Yasuo,Qiyana,38.58333333,1,3,1,8,17,6,0,0,0,0,1,0,0,3.612066667,0.07775378,0,0.596112311,1,15.53383333,3,1,1,1,0,0,1,0,0,0,0,1,0,14.97063333,1,1,8,1,1,37.57611667,1,0,5401,139.9827214,0.100345571,0.169379186,23,0.596112311,0.169117647,22,0.570194384,12,12, , ,12864,203.8652268,10875,0.071428571,39,179,117,8,5.650107991,3225,2851,374,5219,4951,268,2677,2556,121,48,50,-2,91,82,9
1120638,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120638?gameHash=eb17c2013b9ee77d,LEC,2020-1,43868.60175,3,1,10.02,8,Red,Middle,Nukeduck,Origen,Syndra,Akali,Sett,Pantheon,Yasuo,Qiyana,38.58333333,1,2,2,6,17,6,0,0,0,0,0,1,0,3.612066667,0.051835853,0.025917927,0.596112311,0,15.53383333,3,1,0,0,0,0,0,0,0,0,0,1,0,14.97063333,1,1,8,1,1,37.57611667,1,0,13102,339.5766739,0.243423008,0.230793083,22,0.570194384,0.161764706,13,0.336933045,12,12, , ,15716,277.7831533,13850,0.07879925,336,24,20,4,9.330453564,3283,3558,-275,5028,5602,-574,4445,4571,-126,87,90,-3,137,136,1
1120638,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120638?gameHash=eb17c2013b9ee77d,LEC,2020-1,43868.60175,3,1,10.02,9,Red,ADC,Upset,Origen,Senna,Akali,Sett,Pantheon,Yasuo,Qiyana,38.58333333,1,7,0,8,17,6,2,0,0,0,0,0,0,3.612066667,0.181425486,0.07775378,0.596112311,0,15.53383333,3,1,0,0,0,0,0,0,0,0,0,1,0,14.97063333,1,1,8,1,1,37.57611667,1,0,20154,522.349892,0.374442628,0.26208144,16,0.414686825,0.117647059,11,0.285097192,3,4, , ,17169,315.4419006,15800,0.037066882,339,26,22,0,9.460043197,3820,3922,-102,5608,5919,-311,3691,3524,167,82,86,-4,126,136,-10
1120638,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120638?gameHash=eb17c2013b9ee77d,LEC,2020-1,43868.60175,3,1,10.02,10,Red,Support,Destiny,Origen,Tahm Kench,Akali,Sett,Pantheon,Yasuo,Qiyana,38.58333333,1,1,3,9,17,6,0,0,0,0,0,0,0,3.612066667,0.025917927,0.051835853,0.596112311,0,15.53383333,3,1,0,0,0,0,0,0,0,0,0,1,0,14.97063333,1,1,8,1,1,37.57611667,1,0,3407,88.30237581,0.0632989,0.081112858,58,1.503239741,0.426470588,11,0.285097192,20,20, , ,8765,97.62764579,7600,0.023294509,33,0,0,0,0.855291577,2349,2328,21,3342,3654,-312,2282,2565,-283,15,12,3,20,18,2
1120638,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120638?gameHash=eb17c2013b9ee77d,LEC,2020-1,43868.60175,3,1,10.02,100,Blue,Team,Team,Vitality, ,Soraka,Elise,Jarvan IV,LeBlanc,Gangplank,38.58333333,0,6,17,7,6,17, , , , ,0,0,1,3.612066667,0.155507559,0.440604752,0.596112311,0,15.53383333,1,3,1,3,0,0,0,1,0,0,1,0,1,14.97063333,0,0,1,8,0,37.57611667,0,1,44537,1154.306695, , ,157,4.069114471,1,54,1.399568035,58,64,0.553846154,0.253521127,58202,860.7602592,57500,-0.120654012,1013,206,163,5,31.59395248,15406,16219,-813,24764,24932,-168,17189,17567,-378,300,313,-13,492,508,-16
1120638,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120638?gameHash=eb17c2013b9ee77d,LEC,2020-1,43868.60175,3,1,10.02,200,Red,Team,Team,Origen, ,Akali,Sett,Pantheon,Yasuo,Qiyana,38.58333333,1,17,6,36,17,6, , , , ,1,1,0,3.612066667,0.440604752,0.155507559,0.596112311,1,15.53383333,3,1,3,1,0,2,1,0,0,0,0,1,0,14.97063333,1,1,8,1,1,37.57611667,1,0,53824,1395.006479, , ,136,3.524838013,1,68,1.762419006,50,51,0.513157895,0.233333333,71430,1203.602592,64883,0.120654012,1065,291,175,42,35.14470842,16219,15406,813,24932,24764,168,17567,17189,378,313,300,13,508,492,16
1120649,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120649?gameHash=aab6f321110ef3ed,LEC,2020-1,43868.64569,3,1,10.02,1,Blue,Top,Finn,Rogue,Aatrox,Elise,Thresh,Syndra,Lucian,Yasuo,38.75,0,4,3,5,15,20,0,0,0,0,0,0,0,4.141616667,0.103225806,0.051612903,0.903225806,0,6.9889,1,5,0,0,0,0,0,0,0,0,2,0,1,12.19548333,0,1,4,7,1,32.27285,1,0,21040,542.9677419,0.240988695,0.238126967,18,0.464516129,0.129496403,5,0.129032258,5,5, , ,14096,234.2554839,14860,0.35080087,216,37,20,5,6.529032258,3082,2879,203,5927,4374,1553,4718,4383,335,75,68,7,134,113,21
1120649,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120649?gameHash=aab6f321110ef3ed,LEC,2020-1,43868.64569,3,1,10.02,2,Blue,Jungle,Inspired,Rogue,Lee Sin,Elise,Thresh,Syndra,Lucian,Yasuo,38.75,0,2,2,8,15,20,0,0,0,0,0,0,0,4.141616667,0.051612903,0.129032258,0.903225806,1,6.9889,1,5,1,4,1,0,0,0,0,1,2,0,1,12.19548333,0,1,4,7,1,32.27285,1,0,10768,277.883871,0.123334899,0.191301154,46,1.187096774,0.330935252,17,0.438709677,10,11, , ,12311,188.1909677,11700,0.127272727,35,135,89,19,4.387096774,2586,2845,-259,4272,4230,42,2447,2768,-321,50,54,-4,70,90,-20
1120649,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120649?gameHash=aab6f321110ef3ed,LEC,2020-1,43868.64569,3,1,10.02,3,Blue,Middle,Larssen,Rogue,LeBlanc,Elise,Thresh,Syndra,Lucian,Yasuo,38.75,0,6,4,5,15,20,1,0,0,0,0,0,0,4.141616667,0.15483871,0.232258065,0.903225806,0,6.9889,1,5,0,0,0,0,0,0,0,0,2,0,1,12.19548333,0,1,4,7,1,32.27285,1,0,24302,627.1483871,0.278351106,0.24704617,10,0.258064516,0.071942446,8,0.206451613,5,6, , ,14436,243.0296774,13360,-0.107849733,245,38,22,8,7.303225806,3425,3596,-171,5430,5369,61,5064,4545,519,81,88,-7,143,139,4
1120649,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120649?gameHash=aab6f321110ef3ed,LEC,2020-1,43868.64569,3,1,10.02,4,Blue,ADC,Hans Sama,Rogue,Senna,Elise,Thresh,Syndra,Lucian,Yasuo,38.75,0,3,5,7,15,20,0,0,0,0,0,0,0,4.141616667,0.077419355,0.077419355,0.903225806,0,6.9889,1,5,0,0,0,0,0,0,0,0,2,0,1,12.19548333,0,1,4,7,1,32.27285,1,0,26923,694.7870968,0.308371608,0.255598111,12,0.309677419,0.086330935,15,0.387096774,1,1, , ,14762,251.4425806,13325,-0.211409396,295,30,28,0,8.387096774,3209,3376,-167,5039,5553,-514,3276,3363,-87,83,80,3,132,141,-9
1120649,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120649?gameHash=aab6f321110ef3ed,LEC,2020-1,43868.64569,3,1,10.02,5,Blue,Support,VandeR,Rogue,Tahm Kench,Elise,Thresh,Syndra,Lucian,Yasuo,38.75,0,0,6,5,15,20,0,0,0,0,0,0,1,4.141616667,0,0.025806452,0.903225806,0,6.9889,1,5,0,0,0,0,0,0,0,0,2,0,1,12.19548333,0,1,4,7,1,32.27285,1,0,4274,110.2967742,0.048953692,0.067927597,53,1.367741935,0.381294964,9,0.232258065,21,23, , ,7608,66.82322581,7275,0.116363636,35,1,0,0,0.929032258,1949,2284,-335,3055,3196,-141,2338,2750,-412,17,18,-1,23,26,-3
1120649,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120649?gameHash=aab6f321110ef3ed,LEC,2020-1,43868.64569,3,1,10.02,6,Red,Top,Wunder,G2 Esports,Soraka,Akali,Jarvan IV,Olaf,Irelia,Braum,38.75,1,2,5,15,20,15,0,0,0,0,0,0,0,4.141616667,0.051612903,0.103225806,0.903225806,0,6.9889,5,1,0,0,0,0,0,0,0,0,0,2,0,12.19548333,1,0,7,4,0,32.27285,0,1,10411,268.6709677,0.117414203,0.151223621,20,0.516129032,0.130718954,4,0.103225806,7,7, , ,11303,162.1780645,10425,-0.35080087,186,0,0,0,4.8,2879,3082,-203,4374,5927,-1553,4383,4718,-335,68,75,-7,113,134,-21
1120649,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120649?gameHash=aab6f321110ef3ed,LEC,2020-1,43868.64569,3,1,10.02,7,Red,Jungle,Jankos,G2 Esports,Gragas,Akali,Jarvan IV,Olaf,Irelia,Braum,38.75,1,5,1,11,20,15,0,0,0,0,0,0,0,4.141616667,0.129032258,0.051612903,0.903225806,0,6.9889,5,1,4,1,0,0,1,3,1,0,0,2,0,12.19548333,1,0,7,4,0,32.27285,0,1,16033,413.7548387,0.18081855,0.188834613,35,0.903225806,0.22875817,14,0.361290323,12,12, , ,12866,202.5135484,10300,-0.127272727,56,159,111,0,5.548387097,2845,2586,259,4230,4272,-42,2768,2447,321,54,50,4,90,70,20
1120649,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120649?gameHash=aab6f321110ef3ed,LEC,2020-1,43868.64569,3,1,10.02,8,Red,Middle,Perkz,G2 Esports,Sett,Akali,Jarvan IV,Olaf,Irelia,Braum,38.75,1,9,2,6,20,15,2,0,0,0,1,0,0,4.141616667,0.232258065,0.15483871,0.903225806,0,6.9889,5,1,0,0,0,0,0,0,0,0,0,2,0,12.19548333,1,0,7,4,0,32.27285,0,1,23481,605.9612903,0.264816339,0.284871381,22,0.567741935,0.14379085,13,0.335483871,9,10, , ,16857,305.5070968,14883,0.107849733,293,19,7,0,8.051612903,3596,3425,171,5369,5430,-61,4545,5064,-519,88,81,7,139,143,-4
1120649,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120649?gameHash=aab6f321110ef3ed,LEC,2020-1,43868.64569,3,1,10.02,9,Red,ADC,Caps,G2 Esports,Aphelios,Akali,Jarvan IV,Olaf,Irelia,Braum,38.75,1,3,3,14,20,15,0,0,0,0,0,1,0,4.141616667,0.077419355,0.077419355,0.903225806,0,6.9889,5,1,0,0,0,0,0,0,0,0,0,2,0,12.19548333,1,0,7,4,0,32.27285,0,1,29385,758.3225806,0.331401053,0.285809852,9,0.232258065,0.058823529,22,0.567741935,1,1, , ,16896,306.5135484,16475,0.211409396,324,54,40,10,9.75483871,3376,3209,167,5553,5039,514,3363,3276,87,80,83,-3,141,132,9
1120649,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120649?gameHash=aab6f321110ef3ed,LEC,2020-1,43868.64569,3,1,10.02,10,Red,Support,Mikyx,G2 Esports,Nautilus,Akali,Jarvan IV,Olaf,Irelia,Braum,38.75,1,1,4,11,20,15,0,0,0,0,0,1,0,4.141616667,0.025806452,0,0.903225806,0,6.9889,5,1,0,0,0,0,0,0,0,0,0,2,0,12.19548333,1,0,7,4,0,32.27285,0,1,9359,241.5225806,0.105549854,0.089260534,67,1.729032258,0.437908497,21,0.541935484,21,21, , ,8728,95.72645161,6475,-0.116363636,46,0,0,0,1.187096774,2284,1949,335,3196,3055,141,2750,2338,412,18,17,1,26,23,3
1120649,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120649?gameHash=aab6f321110ef3ed,LEC,2020-1,43868.64569,3,1,10.02,100,Blue,Team,Team,Rogue, ,Elise,Thresh,Syndra,Lucian,Yasuo,38.75,0,15,20,30,15,20, , , , ,0,0,1,4.141616667,0.387096774,0.516129032,0.903225806,1,6.9889,1,5,1,4,1,0,0,0,0,1,2,0,1,12.19548333,0,1,4,7,1,32.27285,1,0,87307,2253.083871, , ,139,3.587096774,1,54,1.393548387,42,46,0.516666667,0.208333333,63213,983.7419355,60520,0.03295319,826,241,159,32,27.53548387,14251,14980,-729,23723,22722,1001,17843,17809,34,306,308,-2,502,509,-7
1120649,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT04/1120649?gameHash=aab6f321110ef3ed,LEC,2020-1,43868.64569,3,1,10.02,200,Red,Team,Team,G2 Esports, ,Akali,Jarvan IV,Olaf,Irelia,Braum,38.75,1,20,15,57,20,15, , , , ,1,1,0,4.141616667,0.516129032,0.387096774,0.903225806,0,6.9889,5,1,4,1,0,0,1,3,1,0,0,2,0,12.19548333,1,0,7,4,0,32.27285,0,1,88669,2288.232258, , ,153,3.948387097,1,74,1.909677419,50,51,0.719298246,0.305084746,66650,1072.43871,58558,-0.03295319,905,232,158,10,29.34193548,14980,14251,729,22722,23723,-1001,17809,17843,-34,308,306,2,509,502,7
1293885,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1293885?gameHash=1ffaffd98da7e806,LCK,2020-1,43868.09984,1.3,1,10.02,1,Blue,Top,CuVee,Hanwha Life Esports,Sett,Rek'Sai,LeBlanc,Lucian,Ryze,Nautilus,37.41666667,1,7,0,9,20,6,0,0,0,0,0,0,0,2.973816667,0.187082405,0.080178174,0.694877506,0,5.489033333,4,2,0,0,0,0,0,0,0,0,1,1,1,9.910016667,0,1,9,2,1,35.49406667,1,0,22012,588.2939866,0.274265494,0.225076621,21,0.561247216,0.116666667,16,0.427616927,8,8, , ,15504,284.5951002,13800,0.066641707,253,16,4,0,7.189309577,4766,2653,2113,6989,4580,2409,5154,3891,1263,84,57,27,119,118,1
