fpts,result,gamelength
24.0,1,36.08333333
13.82,1,34.31666667
15.06,0,34.31666667
15.4,0,39.25
29.74,1,39.25
12.04,1,34.86666667
-1.58,0,34.86666667
0.26,0,25.15
13.58,1,25.15
6.58,0,28.18333333
13.44,1,28.18333333
13.52,1,33.78333333
0.48,0,33.78333333
6.24,0,27.61666667
24.14,1,27.61666667
19.6,1,30.66666667
0.2,0,30.66666667
36.16,1,30.46666667
6.78,0,30.46666667
17.58,1,30.66666667
11.36,0,30.66666667
20.28,1,45.31666667
15.0,0,45.31666667
24.62,0,40.13333333
33.56,1,40.13333333
14.68,1,39.18333333
10.54,0,39.18333333
-2.58,0,28.25
30.32,1,28.25
-2.16,0,36.36666667
30.52,1,36.36666667
1.22,0,29.4
21.52,1,29.4
10.64,0,43.33333333
25.7,1,43.33333333
0.92,0,24.85
8.34,1,24.85
7.5600000000000005,1,33.8
7.42,0,33.8
10.64,0,30.05
20.44,1,30.05
18.16,1,37.8
2.66,0,37.8
25.7,1,33.01666667
8.78,0,33.01666667
-2.66,0,25.6
41.52,1,25.6
22.32,1,30.88333333
6.54,0,30.88333333
28.46,1,42.86666667
21.54,0,42.86666667
2.62,0,34.25
27.72,1,34.25
23.16,0,53.53333333
17.86,1,53.53333333
4.36,0,25.85
15.46,1,25.85
17.48,1,35.76666667
2.34,0,35.76666667
3.5,0,27.61666667
35.54,1,27.61666667
20.34,1,29.5
4.24,0,29.5
12.5,1,29.98333333
10.36,0,29.98333333
31.18,1,31.48333333
11.6,0,31.48333333
19.54,1,36.66666667
7.16,0,36.66666667
13.82,0,51.18333333
19.84,1,51.18333333
26.8,0,44.98333333
17.9,1,44.98333333
8.48,0,28.51666667
18.26,1,28.51666667
41.38,1,35.7
3.94,0,35.7
-0.64,0,34.55
41.28,1,34.55
27.52,1,35.11666667
10.78,0,35.11666667
11.58,1,36.73333333
6.44,0,36.73333333
28.64,1,42.25
15.68,0,42.25
12.34,1,31.73333333
7.34,0,31.73333333
33.58,1,26.95
5.44,0,26.95
8.16,1,24.9
-1.56,0,24.9
1.6,0,32.41666667
9.24,1,32.41666667
19.62,1,29.71666667
20.32,0,29.71666667
14.96,0,49.3
31.48,1,49.3
6.68,0,34.81666667
23.44,1,34.81666667
9.76,0,37.0
11.52,1,37.0
0.4,0,29.91666667
14.42,1,29.91666667
14.42,1,52.78333333
8.36,0,52.78333333
7.18,0,34.25
12.74,1,34.25
13.6,0,41.31666667
13.74,1,41.31666667
0.2,0,25.98333333
14.34,1,25.98333333
16.5,0,35.63333333
8.64,1,35.63333333
35.5,1,31.03333333
3.2800000000000002,0,31.03333333
15.52,0,35.08333333
31.84,1,35.08333333
27.9,1,64.71666667
8.84,0,64.71666667
35.48,0,44.76666667
33.58,1,44.76666667
1.08,0,33.7
13.68,1,33.7
16.38,1,31.2
-0.31999999999999995,0,31.2
2.38,0,33.46666667
21.02,1,33.46666667
17.54,1,34.5
2.54,0,34.5
15.74,0,40.58333333
19.6,1,40.58333333
10.34,0,34.53333333
25.44,1,34.53333333
17.74,1,35.1
14.66,0,35.1
2.62,0,36.31666667
41.58,1,36.31666667
6.66,0,36.0
32.239999999999995,1,36.0
26.56,1,66.83333333
52.28,0,66.83333333
16.08,1,39.36666667
15.36,0,39.36666667
16.7,1,35.13333333
-3.32,0,35.13333333
1.76,0,61.11666667
18.56,1,61.11666667
4.54,0,29.78333333
9.76,1,29.78333333
17.44,1,30.21666667
2.2800000000000002,0,30.21666667
0.46,0,32.76666667
24.48,1,32.76666667
1.58,0,32.96666667
20.66,1,32.96666667
8.7,0,38.1
46.54,1,38.1
7.58,0,36.4
32.3,1,36.4
12.46,1,27.8
5.3,0,27.8
-3.84,0,35.8
32.4,1,35.8
7.58,0,32.23333333
28.62,1,32.23333333
13.42,0,41.23333333
14.4,1,41.23333333
19.36,1,39.61666667
11.16,0,39.61666667
12.46,1,43.83333333
10.34,0,43.83333333
16.78,0,42.4
28.54,1,42.4
25.6,1,34.11666667
4.82,0,34.11666667
22.46,1,29.73333333
-2.1799999999999997,0,29.73333333
15.52,0,36.65
37.76,1,36.65
21.78,1,39.25
4.54,0,39.25
6.5600000000000005,1,30.06666667
-2.7,0,30.06666667
17.76,0,47.9
13.36,1,47.9
1.2,0,28.06666667
21.28,1,28.06666667
13.74,0,39.4
30.52,1,39.4
18.58,1,31.63333333
4.4,0,31.63333333
12.16,1,38.48333333
13.36,0,38.48333333
30.48,1,32.21666667
3.96,0,32.21666667
15.58,1,32.36666667
2.88,0,32.36666667
38.72,1,37.56666667
9.7,0,37.56666667
11.42,0,39.58333333
24.98,1,39.58333333
1.9,0,36.95
17.28,1,36.95
32.8,1,52.56666667
15.74,0,52.56666667
18.76,0,46.25
26.42,1,46.25
16.56,1,34.36666667
7.54,0,34.36666667
18.6,0,57.43333333
45.74,1,57.43333333
38.52,1,29.15
24.56,0,29.15
17.36,1,25.71666667
2.48,0,25.71666667
27.3,1,27.85
3.42,0,27.85
17.72,0,27.35
16.28,1,27.35
18.54,0,27.46666667
28.42,1,27.46666667
15.52,1,39.98333333
-1.46,0,39.98333333
28.98,1,40.03333333
17.76,0,40.03333333
24.66,1,27.83333333
8.42,0,27.83333333
-2.48,0,40.5
20.84,1,40.5
6.8,1,28.75
7.4,0,28.75
24.02,1,28.8
5.32,0,28.8
8.78,1,40.31666667
6.74,0,40.31666667
3.96,0,42.56666667
27.66,1,42.56666667
6.62,0,31.78333333
32.36,1,31.78333333
32.739999999999995,1,36.61666667
17.88,0,36.61666667
4.5,0,30.23333333
30.86,1,30.23333333
10.7,1,31.56666667
8.78,0,31.56666667
29.84,1,37.1
2.6,0,37.1
9.3,0,25.35
22.4,1,25.35
14.5,1,31.21666667
0.86,0,31.21666667
10.36,0,32.46666667
46.5,1,32.46666667
15.86,1,35.51666667
3.58,0,35.51666667
23.32,1,36.63333333
4.66,0,36.63333333
24.4,0,49.38333333
26.76,1,49.38333333
24.32,1,33.28333333
10.26,0,33.28333333
11.36,1,29.63333333
-1.44,0,29.63333333
43.84,1,27.73333333
6.6,0,27.73333333
8.96,0,29.33333333
31.6,1,29.33333333
11.74,0,36.6
13.6,1,36.6
-2.44,0,25.16666667
17.44,1,25.16666667
32.58,1,30.15
-2.24,0,30.15
22.68,1,32.96666667
4.32,0,32.96666667
18.82,0,42.6
19.7,1,42.6
12.52,1,28.96666667
3.4,0,28.96666667
19.76,1,58.98333333
5.6,0,58.98333333
18.44,1,31.61666667
1.42,0,31.61666667
26.44,1,29.85
5.48,0,29.85
16.42,1,33.28333333
-1.3399999999999999,0,33.28333333
29.34,1,32.01666667
1.4,0,32.01666667
25.14,1,24.86666667
-1.6400000000000001,0,24.86666667
14.54,1,24.63333333
1.28,0,24.63333333
5.76,0,31.93333333
16.4,1,31.93333333
10.120000000000001,0,37.9
42.52,1,37.9
2.38,0,33.71666667
24.4,1,33.71666667
36.64,1,51.83333333
39.9,0,51.83333333
41.66,1,37.78333333
29.98,0,37.78333333
28.36,1,25.93333333
4.32,0,25.93333333
29.5,1,27.13333333
12.78,0,27.13333333
6.78,1,30.48333333
7.36,0,30.48333333
5.54,1,38.06666667
8.46,0,38.06666667
18.46,1,30.85
-0.56,0,30.85
-1.18,0,37.8
15.86,1,37.8
17.7,0,42.23333333
23.76,1,42.23333333
8.2,0,39.78333333
19.94,1,39.78333333
26.74,0,51.66666667
21.82,1,51.66666667
19.66,0,41.03333333
25.8,1,41.03333333
23.66,1,34.58333333
16.54,0,34.58333333
6.64,0,39.5
12.98,1,39.5
15.72,0,35.58333333
11.16,1,35.58333333
10.48,0,41.18333333
31.6,1,41.18333333
-0.6799999999999999,1,30.06666667
4.14,0,30.06666667
6.4,1,29.11666667
7.42,0,29.11666667
15.56,0,42.5
28.8,1,42.5
1.32,0,28.16666667
36.92,1,28.16666667
33.64,1,43.96666667
24.82,0,43.96666667
19.76,0,42.45
26.34,1,42.45
19.64,1,45.28333333
1.48,0,45.28333333
26.6,1,51.4
22.08,0,51.4
24.72,1,42.95
19.14,0,42.95
7.0600000000000005,0,27.86666667
12.5,1,27.86666667
3.56,0,34.08333333
35.7,1,34.08333333
-1.2999999999999998,0,31.2
33.68,1,31.2
28.68,1,28.18333333
4.24,0,28.18333333
12.94,1,42.51666667
18.48,0,42.51666667
27.62,1,35.2
17.76,0,35.2
2.68,0,39.36666667
18.62,1,39.36666667
8.62,0,41.68333333
18.34,1,41.68333333
6.92,0,63.25
24.62,1,63.25
23.42,1,43.18333333
1.88,0,43.18333333
30.9,1,44.05
25.64,0,44.05
39.6,1,60.13333333
27.06,0,60.13333333
22.92,1,53.56666667
29.06,0,53.56666667
28.28,1,34.28333333
6.3,0,34.28333333
4.48,0,39.0
29.32,1,39.0
11.86,1,39.11666667
13.98,0,39.11666667
9.72,0,41.4
15.76,1,41.4
4.58,0,48.86666667
38.14,1,48.86666667
3.58,0,38.38333333
17.74,1,38.38333333
3.7800000000000002,0,35.13333333
6.78,1,35.13333333
12.68,0,39.38333333
31.12,1,39.38333333
16.42,1,31.86666667
16.16,0,31.86666667
27.76,1,36.16666667
10.94,0,36.16666667
21.46,0,34.85
33.8,1,34.85
50.42,1,38.81666667
2.7,0,38.81666667
37.8,1,42.53333333
8.04,0,42.53333333
5.08,0,39.2
25.6,1,39.2
18.8,0,47.8
17.94,1,47.8
14.7,1,34.78333333
4.54,0,34.78333333
20.56,0,38.35
17.54,1,38.35
31.92,1,39.45
0.48,0,39.45
3.8200000000000003,0,38.31666667
19.36,1,38.31666667
40.82,1,29.03333333
0.38,0,29.03333333
23.66,1,34.36666667
3.5,0,34.36666667
28.46,1,42.38333333
16.78,0,42.38333333
4.3,0,26.96666667
25.28,1,26.96666667
16.56,1,35.21666667
8.66,0,35.21666667
24.42,1,39.9
3.58,0,39.9
32.72,1,44.1
15.48,0,44.1
23.74,1,35.16666667
12.32,0,35.16666667
10.42,0,37.38333333
37.92,1,37.38333333
40.48,1,25.85
-1.72,0,25.85
37.32,1,25.56666667
3.22,0,25.56666667
2.48,0,29.08333333
24.4,1,29.08333333
28.16,1,26.05
-2.74,0,26.05
8.46,0,29.55
16.34,1,29.55
23.62,1,36.43333333
24.22,0,36.43333333
16.78,1,41.23333333
11.52,0,41.23333333
-1.4,0,34.58333333
23.94,1,34.58333333
8.42,0,38.88333333
17.72,1,38.88333333
27.72,1,44.53333333
15.08,0,44.53333333
11.34,1,31.76666667
5.36,0,31.76666667
4.84,0,35.4
23.42,1,35.4
6.3,0,50.28333333
16.74,1,50.28333333
19.06,1,40.68333333
8.68,0,40.68333333
4.78,0,36.45
20.66,1,36.45
19.84,1,40.56666667
5.66,0,40.56666667
11.86,1,44.18333333
11.9,0,44.18333333
22.66,1,34.18333333
14.04,0,34.18333333
17.44,1,25.18333333
-0.6,0,25.18333333
26.52,1,30.38333333
8.42,0,30.38333333
12.36,0,34.43333333
31.4,1,34.43333333
-4.64,0,31.75
27.84,1,31.75
29.38,1,46.13333333
12.64,0,46.13333333
0.74,0,42.81666667
12.52,1,42.81666667
18.12,0,33.83333333
13.44,1,33.83333333
2.62,0,34.18333333
11.26,1,34.18333333
2.12,0,25.18333333
19.36,1,25.18333333
4.92,0,33.26666667
25.34,1,33.26666667
-3.6,0,33.1
34.42,1,33.1
10.48,0,31.58333333
35.42,1,31.58333333
21.14,0,52.78333333
15.8,1,52.78333333
17.16,1,41.81666667
1.3599999999999999,0,41.81666667
29.24,1,49.03333333
4.84,0,49.03333333
22.0,1,26.05
8.54,0,26.05
27.44,1,44.26666667
28.92,0,44.26666667
9.36,0,34.66666667
39.64,1,34.66666667
2.64,0,38.66666667
28.4,1,38.66666667
32.5,1,36.58333333
7.6,0,36.58333333
29.48,1,26.9
5.58,0,26.9
22.38,1,29.35
14.32,0,29.35
15.54,0,36.5
27.58,1,36.5
8.38,0,31.25
35.68,1,31.25
8.7,0,29.55
36.38,1,29.55
40.4,1,31.33333333
3.12,0,31.33333333
2.68,0,31.83333333
17.54,1,31.83333333
13.6,1,33.06666667
4.48,0,33.06666667
8.48,1,35.28333333
15.52,0,35.28333333
1.56,0,32.13333333
40.46,1,32.13333333
35.68,1,44.78333333
16.98,0,44.78333333
8.66,0,47.0
39.5,1,47.0
30.4,1,30.56666667
6.4,0,30.56666667
17.62,1,39.13333333
16.56,0,39.13333333
10.0,0,37.35
29.02,1,37.35
0.48,0,28.65
18.52,1,28.65
22.24,1,22.7
5.26,0,22.7
32.6,1,47.85
19.24,0,47.85
-0.7,0,31.13333333
12.74,1,31.13333333
21.56,0,42.91666667
17.5,1,42.91666667
2.34,0,41.18333333
13.7,1,41.18333333
23.06,1,43.18333333
6.28,0,43.18333333
-2.66,0,29.13333333
26.52,1,29.13333333
30.92,1,41.33333333
5.0,0,41.33333333
13.42,1,24.25
1.3599999999999999,0,24.25
4.2,0,30.11666667
12.5,1,30.11666667
37.4,1,28.3
6.54,0,28.3
17.9,0,33.51666667
31.76,1,33.51666667
22.18,1,27.76666667
-0.62,0,27.76666667
15.02,0,37.7
38.3,1,37.7
25.94,1,30.05
4.24,0,30.05
10.6,0,40.31666667
31.72,1,40.31666667
46.78,1,46.6
34.74,0,46.6
19.42,1,35.06666667
7.66,0,35.06666667
10.18,1,21.5
-2.9,0,21.5
17.28,1,28.21666667
7.28,0,28.21666667
48.62,1,25.28333333
22.06,0,25.28333333
55.88,1,28.26666667
28.72,0,28.26666667
49.24,1,27.28333333
6.46,0,27.28333333
10.8,0,29.8
50.86,1,29.8
3.26,0,29.23333333
24.98,1,29.23333333
27.12,0,41.4
31.46,1,41.4
0.7000000000000001,0,28.08333333
38.6,1,28.08333333
38.8,1,33.75
18.66,0,33.75
26.96,1,35.21666667
8.4,0,35.21666667
25.4,1,37.75
7.62,0,37.75
21.62,1,43.0
28.76,0,43.0
13.56,1,26.61666667
13.26,0,26.61666667
15.46,1,28.18333333
2.22,0,28.18333333
10.44,1,26.5
0.28,0,26.5
19.26,0,45.18333333
23.78,1,45.18333333
40.66,1,34.81666667
8.54,0,34.81666667
26.94,1,30.38333333
11.88,0,30.38333333
4.0,1,46.3
6.42,0,46.3
36.48,1,29.68333333
6.34,0,29.68333333
25.18,1,29.95
12.92,0,29.95
4.28,0,31.91666667
13.76,1,31.91666667
3.52,0,35.03333333
28.38,1,35.03333333
17.88,0,35.46666667
14.58,1,35.46666667
42.56,1,47.48333333
-4.68,0,47.48333333
50.76,1,41.11666667
24.28,0,41.11666667
35.3,1,30.76666667
7.34,0,30.76666667
41.02,1,45.41666667
11.76,0,45.41666667
1.22,0,23.83333333
20.44,1,23.83333333
11.5,0,24.48333333
32.739999999999995,1,24.48333333
26.26,1,52.23333333
-0.09999999999999998,0,52.23333333
39.32,1,41.13333333
13.68,0,41.13333333
11.86,0,36.13333333
18.06,1,36.13333333
8.56,0,32.31666667
26.42,1,32.31666667
31.58,1,28.31666667
13.68,0,28.31666667
12.28,1,25.86666667
5.26,0,25.86666667
21.52,1,29.28333333
14.26,0,29.28333333
26.98,1,49.21666667
14.52,0,49.21666667
26.42,1,25.2
-2.0,0,25.2
-2.68,0,28.05
26.44,1,28.05
42.32,1,28.3
-1.82,0,28.3
7.44,0,24.11666667
32.46,1,24.11666667
32.739999999999995,1,36.63333333
13.52,0,36.63333333
7.92,0,36.1
27.0,1,36.1
30.46,1,22.68333333
1.48,0,22.68333333
4.7,0,43.88333333
13.32,1,43.88333333
8.36,1,29.83333333
12.42,0,29.83333333
20.58,1,36.18333333
20.66,0,36.18333333
11.38,0,46.45
10.56,1,46.45
35.38,1,26.75
5.34,0,26.75
11.48,1,39.16666667
11.4,0,39.16666667
19.86,1,28.93333333
5.7,0,28.93333333
22.76,0,38.7
27.46,1,38.7
4.36,0,28.43333333
17.26,1,28.43333333
14.14,1,35.35
2.96,0,35.35
31.72,0,42.0
22.48,1,42.0
12.46,0,33.16666667
29.42,1,33.16666667
9.18,0,50.58333333
30.24,1,50.58333333
10.4,1,35.96666667
5.62,0,35.96666667
18.92,1,31.91666667
3.34,0,31.91666667
16.26,1,27.33333333
-1.76,0,27.33333333
9.4,0,27.11666667
33.18,1,27.11666667
26.42,1,39.13333333
14.52,0,39.13333333
30.44,1,30.81666667
-2.38,0,30.81666667
22.36,1,30.48333333
9.64,0,30.48333333
26.44,1,38.43333333
1.38,0,38.43333333
30.46,0,40.35
13.8,1,40.35
6.36,0,34.13333333
29.42,1,34.13333333
12.8,0,37.06666667
17.1,1,37.06666667
12.44,1,29.55
16.48,0,29.55
30.2,1,53.13333333
16.02,0,53.13333333
24.38,1,30.51666667
5.22,0,30.51666667
17.88,0,50.35
12.64,1,50.35
42.3,1,30.95
5.44,0,30.95
7.98,0,37.9
31.5,1,37.9
29.28,1,37.61666667
3.48,0,37.61666667
16.56,1,31.1
6.34,0,31.1
1.7000000000000002,0,27.16666667
11.84,1,27.16666667
18.62,1,29.86666667
5.42,0,29.86666667
15.78,0,42.95
39.82,1,42.95
31.72,1,37.41666667
11.6,0,37.41666667
34.42,1,38.76666667
3.64,0,38.76666667
26.36,1,36.11666667
2.0,0,36.11666667
17.7,1,38.95
6.26,0,38.95
23.72,1,30.68333333
6.04,0,30.68333333
25.64,1,36.0
4.76,0,36.0
5.62,0,34.35
29.9,1,34.35
17.3,1,47.16666667
30.4,0,47.16666667
23.26,1,30.25
0.74,0,30.25
-0.45999999999999996,0,33.38333333
27.08,1,33.38333333
4.34,0,27.85
9.24,1,27.85
3.54,0,29.35
29.86,1,29.35
33.22,1,25.33333333
-1.12,0,25.33333333
-1.76,0,22.25
12.14,1,22.25
-0.54,0,40.06666667
30.16,1,40.06666667
44.14,1,25.85
24.6,0,25.85
27.22,1,35.31666667
-0.48,0,35.31666667
32.32,1,37.55
16.16,0,37.55
52.48,1,23.45
5.96,0,23.45
16.2,0,29.43333333
31.82,1,29.43333333
11.38,0,38.76666667
18.42,1,38.76666667
-0.84,0,25.53333333
19.38,1,25.53333333
30.1,1,24.86666667
-1.2999999999999998,0,24.86666667
22.3,0,50.1
25.64,1,50.1
13.36,0,52.3
22.38,1,52.3
3.8,0,26.8
24.16,1,26.8
18.1,1,26.45
0.96,0,26.45
8.98,0,30.13333333
18.72,1,30.13333333
26.38,1,35.75
6.22,0,35.75
1.3,0,26.76666667
16.94,1,26.76666667
8.58,0,46.08333333
7.9,1,46.08333333
0.8200000000000001,0,32.06666667
14.8,1,32.06666667
30.26,0,46.91666667
24.46,1,46.91666667
14.58,1,24.78333333
-2.56,0,24.78333333
27.58,0,61.81666667
25.36,1,61.81666667
26.18,1,27.58333333
1.1400000000000001,0,27.58333333
18.16,1,34.1
4.1,0,34.1
23.4,1,29.01666667
1.22,0,29.01666667
26.42,1,35.5
15.06,0,35.5
29.14,1,28.6
4.3,0,28.6
44.22,1,38.18333333
12.22,0,38.18333333
29.96,1,42.36666667
6.2,0,42.36666667
15.54,1,26.7
7.48,0,26.7
13.54,1,25.33333333
1.3599999999999999,0,25.33333333
20.6,0,32.41666667
22.7,1,32.41666667
13.18,1,26.3
3.2800000000000002,0,26.3
24.2,1,38.75
2.98,0,38.75
2.16,0,27.65
14.84,1,27.65
17.2,1,30.05
10.24,0,30.05
13.12,0,24.2
33.379999999999995,1,24.2
19.98,1,26.8
3.08,0,26.8
20.64,0,53.95
25.4,1,53.95
16.28,0,53.98333333
11.46,1,53.98333333
14.16,1,26.91666667
-3.32,0,26.91666667
10.38,1,50.76666667
15.74,0,50.76666667
29.2,1,23.98333333
2.2,0,23.98333333
0.92,0,31.5
21.7,1,31.5
31.54,0,44.31666667
24.88,1,44.31666667
13.3,1,34.3
6.32,0,34.3
-0.8,0,46.78333333
20.36,1,46.78333333
16.28,1,32.05
-0.12,0,32.05
-1.98,0,27.56666667
24.16,1,27.56666667
11.06,1,39.36666667
7.38,0,39.36666667
19.74,1,38.46666667
8.98,0,38.46666667
26.04,1,32.41666667
13.08,0,32.41666667
27.48,1,45.3
13.44,0,45.3
6.34,0,39.85
19.68,1,39.85
-0.98,0,20.86666667
8.68,1,20.86666667
9.3,0,48.03333333
9.68,1,48.03333333
24.94,1,44.16666667
6.36,0,44.16666667
7.94,0,32.0
4.36,1,32.0
23.14,1,31.86666667
6.76,0,31.86666667
17.76,1,37.81666667
17.5,0,37.81666667
27.68,0,48.0
44.62,1,48.0
2.14,0,30.43333333
31.82,1,30.43333333
16.66,0,50.98333333
29.2,1,50.98333333
10.78,1,27.7
0.92,0,27.7
9.46,0,43.15
29.92,1,43.15
22.18,1,27.45
2.08,0,27.45
26.26,1,33.85
8.3,0,33.85
27.46,1,44.48333333
5.18,0,44.48333333
1.16,0,26.15
19.1,1,26.15
9.4,0,52.35
38.26,1,52.35
16.14,1,32.61666667
9.58,0,32.61666667
20.4,1,40.7
5.26,0,40.7
29.06,1,24.2
3.14,0,24.2
7.28,0,27.33333333
20.28,1,27.33333333
35.3,1,39.93333333
13.22,0,39.93333333
0.62,0,24.43333333
30.16,1,24.43333333
24.42,0,44.06666667
25.0,1,44.06666667
17.16,1,30.65
0.19999999999999996,0,30.65
18.2,1,37.58333333
-0.74,0,37.58333333
41.34,1,35.08333333
6.88,0,35.08333333
-1.94,0,24.45
18.74,1,24.45
10.96,0,39.05
18.42,1,39.05
14.16,1,24.15
0.2,0,24.15
19.42,1,38.33333333
3.16,0,38.33333333
24.3,0,44.53333333
27.44,1,44.53333333
4.38,0,29.75
28.46,1,29.75
23.38,1,33.93333333
6.28,0,33.93333333
27.72,1,25.26666667
0.64,0,25.26666667
18.62,1,26.26666667
5.14,0,26.26666667
13.36,0,40.63333333
32.4,1,40.63333333
5.98,0,37.45
28.26,1,37.45
3.2199999999999998,1,37.78333333
3.4,0,37.78333333
13.12,0,43.26666667
7.2,1,43.26666667
15.2,0,44.85
6.3,1,44.85
6.64,1,54.81666667
48.56,0,54.81666667
6.42,0,40.2
18.14,1,40.2
26.04,1,54.16666667
16.42,0,54.16666667
31.22,1,32.03333333
9.68,0,32.03333333
1.06,0,24.93333333
21.12,1,24.93333333
9.6,0,33.18333333
29.74,1,33.18333333
11.26,1,33.11666667
8.16,0,33.11666667
31.52,1,38.71666667
1.28,0,38.71666667
24.02,1,30.76666667
0.3,0,30.76666667
21.22,1,23.41666667
1.22,0,23.41666667
16.22,1,32.78333333
9.04,0,32.78333333
-1.76,0,41.05
18.32,1,41.05
19.32,1,27.48333333
1.58,0,27.48333333
14.68,1,28.38333333
11.8,0,28.38333333
0.16,0,36.73333333
19.42,1,36.73333333
19.3,1,32.15
2.64,0,32.15
14.4,1,37.38333333
-0.6599999999999999,0,37.38333333
18.2,1,34.65
1.32,0,34.65
27.38,1,40.35
11.9,0,40.35
10.44,0,35.53333333
16.86,1,35.53333333
18.46,1,32.95
7.66,0,32.95
18.54,1,29.5
0.30000000000000004,0,29.5
25.8,1,31.36666667
6.28,0,31.36666667
15.86,0,43.98333333
27.02,1,43.98333333
21.2,1,46.38333333
3.56,0,46.38333333
13.86,1,39.75
13.02,0,39.75
19.82,1,37.5
5.18,0,37.5
25.4,1,44.4
5.28,0,44.4
22.06,1,31.7
8.7,0,31.7
39.66,1,28.1
0.8800000000000001,0,28.1
11.2,1,33.53333333
3.56,0,33.53333333
19.28,1,45.13333333
3.36,0,45.13333333
11.0,0,39.78333333
37.78,1,39.78333333
-0.07999999999999996,0,40.7
29.44,1,40.7
17.04,0,50.15
29.22,1,50.15
21.72,1,27.43333333
-1.88,0,27.43333333
3.14,0,28.91666667
24.92,1,28.91666667
27.76,1,43.76666667
17.06,0,43.76666667
-2.02,0,28.65
34.78,1,28.65
19.8,0,40.65
17.7,1,40.65
29.14,1,31.46666667
3.7,0,31.46666667
27.3,1,42.6
11.64,0,42.6
3.12,0,33.08333333
19.62,1,33.08333333
1.24,0,33.86666667
18.16,1,33.86666667
2.0,0,30.55
28.7,1,30.55
13.06,1,40.65
11.24,0,40.65
38.18,1,40.01666667
16.3,0,40.01666667
-1.44,0,25.13333333
26.92,1,25.13333333
26.92,1,38.4
18.22,0,38.4
34.04,1,33.18333333
4.28,0,33.18333333
0.10000000000000009,0,34.63333333
11.16,1,34.63333333
11.28,0,40.63333333
11.26,1,40.63333333
21.58,0,68.15
17.14,1,68.15
11.14,0,43.78333333
19.36,1,43.78333333
6.1,0,45.08333333
18.98,1,45.08333333
29.68,1,42.08333333
0.0,0,42.08333333
12.36,1,37.06666667
7.96,0,37.06666667
22.7,0,59.96666667
22.84,1,59.96666667
10.6,0,46.46666667
23.18,1,46.46666667
26.72,0,52.2
32.22,1,52.2
21.68,1,94.66666667
15.120000000000001,0,94.66666667
22.64,1,28.11666667
0.56,0,28.11666667
18.8,1,64.55
6.4,0,64.55
15.9,1,39.05
5.359999999999999,0,39.05
28.28,1,29.05
0.8200000000000001,0,29.05
7.8,0,34.6
21.84,1,34.6
3.8,0,36.8
29.4,1,36.8
27.64,1,50.51666667
8.76,0,50.51666667
19.08,1,34.98333333
0.32000000000000006,0,34.98333333
3.2800000000000002,0,38.28333333
29.22,1,38.28333333
15.78,1,33.0
2.12,0,33.0
16.1,1,28.41666667
-0.48,0,28.41666667
38.58,1,31.01666667
9.92,0,31.01666667
31.58,1,34.21666667
10.24,0,34.21666667
12.42,0,39.41666667
14.82,1,39.41666667
24.8,1,37.11666667
5.4,0,37.11666667
8.8,0,35.8
25.98,1,35.8
28.46,1,28.7
-1.72,0,28.7
9.9,0,32.25
9.7,1,32.25
19.46,1,30.65
6.1,0,30.65
20.06,1,46.15
7.86,0,46.15
14.2,0,34.03333333
15.54,1,34.03333333
19.06,1,30.78333333
-0.21999999999999997,0,30.78333333
20.78,1,34.48333333
1.92,0,34.48333333
19.0,1,44.06666667
17.6,0,44.06666667
18.3,0,48.76666667
21.92,1,48.76666667
20.0,1,33.81666667
-2.02,0,33.81666667
19.34,1,39.25
7.08,0,39.25
3.22,0,36.95
22.08,1,36.95
7.0600000000000005,0,37.36666667
16.02,1,37.36666667
22.14,1,36.75
5.6,0,36.75
22.28,1,35.33333333
3.7600000000000002,0,35.33333333
13.5,1,50.2
17.68,0,50.2
5.42,0,34.25
24.18,1,34.25
27.1,1,31.16666667
6.48,0,31.16666667
14.120000000000001,0,39.65
25.58,1,39.65
16.36,1,35.06666667
0.14000000000000012,0,35.06666667
31.86,1,31.41666667
1.8800000000000001,0,31.41666667
15.379999999999999,1,42.25
15.86,0,42.25
25.34,1,35.53333333
7.48,0,35.53333333
6.32,1,48.58333333
21.14,0,48.58333333
17.98,1,53.11666667
15.3,0,53.11666667
3.9,0,47.55
5.2,1,47.55
15.64,0,71.63333333
33.7,1,71.63333333
14.04,1,29.78333333
3.96,0,29.78333333
24.52,1,39.4
4.24,0,39.4
20.5,1,36.58333333
12.6,0,36.58333333
17.42,0,51.55
35.28,1,51.55
35.38,1,48.55
17.44,0,48.55
2.14,0,31.65
37.06,1,31.65
22.18,1,39.96666667
11.56,0,39.96666667
12.58,0,44.23333333
26.9,1,44.23333333
16.46,1,31.7
-0.21999999999999997,0,31.7
5.8,0,41.0
9.2,1,41.0
6.98,0,35.91666667
15.54,1,35.91666667
16.12,1,51.53333333
17.78,0,51.53333333
2.92,0,28.18333333
10.2,1,28.18333333
21.84,1,32.15
8.620000000000001,0,32.15
29.0,1,41.0
7.98,0,41.0
21.92,1,35.28333333
4.78,0,35.28333333
12.379999999999999,0,39.76666667
45.68,1,39.76666667
19.62,1,35.73333333
5.24,0,35.73333333
29.48,1,26.78333333
5.76,0,26.78333333
22.02,1,25.4
2.76,0,25.4
5.26,0,24.11666667
21.3,1,24.11666667
2.98,0,30.98333333
35.52,1,30.98333333
8.3,1,46.28333333
19.56,0,46.28333333
0.72,0,34.73333333
21.240000000000002,1,34.73333333
19.28,1,53.5
9.08,0,53.5
13.04,1,30.11666667
