gameid,date,league,split,side,week,side,position,player,team,gamelength,result,k,d,a,teamkills,teamdeaths,cs,fpts
1132010,43625.56385,LCS,2019-2,Blue,2,Blue,Team,Team,Counter Logic Gaming,36.28333333,1,13,8,29,13,8,1376,26.0
1132010,43625.56385,LCS,2019-2,Red,2,Red,Team,Team,Team Liquid,36.28333333,0,8,13,17,8,13,1341,9.0
1132049,43625.614180000004,LCS,2019-2,Blue,2,Blue,Top,Ssumday,100 Thieves,36.93333333,0,3,5,3,9,16,315,16.3
1132049,43625.614180000004,LCS,2019-2,Blue,2,Blue,Jungle,Amazing,100 Thieves,36.93333333,0,1,4,8,9,16,290,20.8
1132049,43625.614180000004,LCS,2019-2,Blue,2,Blue,Middle,Soligo,100 Thieves,36.93333333,0,5,4,4,9,16,373,26.46
1132049,43625.614180000004,LCS,2019-2,Blue,2,Blue,ADC,Bang,100 Thieves,36.93333333,0,0,2,8,9,16,136,16.72
1132049,43625.614180000004,LCS,2019-2,Blue,2,Blue,Support,aphromoo,100 Thieves,36.93333333,0,0,1,9,9,16,117,19.34
1132049,43625.614180000004,LCS,2019-2,Red,2,Red,Top,Huni,Clutch Gaming,36.93333333,1,4,2,7,16,9,270,29.4
1132049,43625.614180000004,LCS,2019-2,Red,2,Red,Jungle,Lira,Clutch Gaming,36.93333333,1,1,3,9,16,9,257,23.14
1132049,43625.614180000004,LCS,2019-2,Red,2,Red,Middle,Damonte,Clutch Gaming,36.93333333,1,3,1,9,16,9,321,32.42
1132049,43625.614180000004,LCS,2019-2,Red,2,Red,ADC,Cody Sun,Clutch Gaming,36.93333333,1,8,1,4,16,9,356,38.12
1132049,43625.614180000004,LCS,2019-2,Red,2,Red,Support,Vulcan,Clutch Gaming,36.93333333,1,0,2,13,16,9,19,26.38
1132049,43625.614180000004,LCS,2019-2,Blue,2,Blue,Team,Team,100 Thieves,36.93333333,0,9,16,32,9,16,1231,0.0
1132049,43625.614180000004,LCS,2019-2,Red,2,Red,Team,Team,Clutch Gaming,36.93333333,1,16,9,42,16,9,1223,36.0
1132064,43625.65615,LCS,2019-2,Blue,2,Blue,Top,Solo,Echo Fox,36.13333333,0,3,2,5,11,21,281,22.62
1132064,43625.65615,LCS,2019-2,Blue,2,Blue,Jungle,Rush,Echo Fox,36.13333333,0,1,6,6,11,21,302,15.04
1132064,43625.65615,LCS,2019-2,Blue,2,Blue,Middle,Yusui,Echo Fox,36.13333333,0,3,5,3,11,21,305,16.1
1132064,43625.65615,LCS,2019-2,Blue,2,Blue,ADC,Lost,Echo Fox,36.13333333,0,4,4,4,11,21,341,22.82
1132064,43625.65615,LCS,2019-2,Blue,2,Blue,Support,Hakuho,Echo Fox,36.13333333,0,0,4,6,11,21,74,9.48
1132064,43625.65615,LCS,2019-2,Red,2,Red,Top,Broken Blade,Team SoloMid,36.13333333,1,4,4,9,21,11,278,31.56
1132064,43625.65615,LCS,2019-2,Red,2,Red,Jungle,Grig,Team SoloMid,36.13333333,1,5,3,5,21,11,292,27.84
1132064,43625.65615,LCS,2019-2,Red,2,Red,Middle,Bjergsen,Team SoloMid,36.13333333,1,3,1,15,21,11,327,46.54
1132064,43625.65615,LCS,2019-2,Red,2,Red,ADC,Zven,Team SoloMid,36.13333333,1,8,2,6,21,11,364,41.28
1132064,43625.65615,LCS,2019-2,Red,2,Red,Support,Smoothie,Team SoloMid,36.13333333,1,1,1,18,21,11,3,40.06
1132064,43625.65615,LCS,2019-2,Blue,2,Blue,Team,Team,Echo Fox,36.13333333,0,11,21,24,11,21,1303,10.0
1132064,43625.65615,LCS,2019-2,Red,2,Red,Team,Team,Team SoloMid,36.13333333,1,21,11,53,21,11,1264,21.0
1132087,43625.69777,LCS,2019-2,Blue,2,Blue,Top,Hauntzer,Golden Guardians,35.43333333,1,2,2,6,17,9,295,21.9
1132087,43625.69777,LCS,2019-2,Blue,2,Blue,Jungle,Contractz,Golden Guardians,35.43333333,1,5,2,2,17,9,306,23.12
1132087,43625.69777,LCS,2019-2,Blue,2,Blue,Middle,Froggen,Golden Guardians,35.43333333,1,4,2,5,17,9,332,26.64
1132087,43625.69777,LCS,2019-2,Blue,2,Blue,ADC,Deftly,Golden Guardians,35.43333333,1,4,1,7,17,9,316,31.32
1132087,43625.69777,LCS,2019-2,Blue,2,Blue,Support,Olleh,Golden Guardians,35.43333333,1,2,2,8,17,9,91,21.82
1132087,43625.69777,LCS,2019-2,Red,2,Red,Top,Licorice,Cloud9,35.43333333,0,1,3,4,9,17,270,13.4
1132087,43625.69777,LCS,2019-2,Red,2,Red,Jungle,Svenskeren,Cloud9,35.43333333,0,4,4,4,9,17,268,21.36
1132087,43625.69777,LCS,2019-2,Red,2,Red,Middle,Nisqy,Cloud9,35.43333333,0,0,3,5,9,17,292,12.84
1132087,43625.69777,LCS,2019-2,Red,2,Red,ADC,Sneaky,Cloud9,35.43333333,0,2,4,1,9,17,309,10.18
1132087,43625.69777,LCS,2019-2,Red,2,Red,Support,Zeyzal,Cloud9,35.43333333,0,2,3,4,9,17,24,11.48
1132087,43625.69777,LCS,2019-2,Blue,2,Blue,Team,Team,Golden Guardians,35.43333333,1,17,9,28,17,9,1340,21.0
1132087,43625.69777,LCS,2019-2,Red,2,Red,Team,Team,Cloud9,35.43333333,0,9,17,18,9,17,1163,9.0
1132103,43625.74009,LCS,2019-2,Blue,2,Blue,Top,V1per,FlyQuest,31.11666667,0,0,2,1,3,8,253,5.06
1132103,43625.74009,LCS,2019-2,Blue,2,Blue,Jungle,Santorin,FlyQuest,31.11666667,0,1,1,2,3,8,260,11.2
1132103,43625.74009,LCS,2019-2,Blue,2,Blue,Middle,Pobelter,FlyQuest,31.11666667,0,0,4,2,3,8,266,5.32
1132103,43625.74009,LCS,2019-2,Blue,2,Blue,ADC,WildTurtle,FlyQuest,31.11666667,0,1,1,1,3,8,325,10.5
1132103,43625.74009,LCS,2019-2,Blue,2,Blue,Support,JayJ,FlyQuest,31.11666667,0,1,0,1,3,8,5,5.1
1132103,43625.74009,LCS,2019-2,Red,2,Red,Top,Dhokla,OpTic Gaming,31.11666667,1,1,1,4,8,3,190,13.8
1132103,43625.74009,LCS,2019-2,Red,2,Red,Jungle,Meteos,OpTic Gaming,31.11666667,1,4,1,4,8,3,279,24.58
1132103,43625.74009,LCS,2019-2,Red,2,Red,Middle,Crown,OpTic Gaming,31.11666667,1,2,0,4,8,3,352,21.04
1132103,43625.74009,LCS,2019-2,Red,2,Red,ADC,Arrow,OpTic Gaming,31.11666667,1,1,1,3,8,3,319,14.38
1132103,43625.74009,LCS,2019-2,Red,2,Red,Support,Big,OpTic Gaming,31.11666667,1,0,0,6,8,3,37,12.74
1132103,43625.74009,LCS,2019-2,Blue,2,Blue,Team,Team,FlyQuest,31.11666667,0,3,8,7,3,8,1109,7.0
1132103,43625.74009,LCS,2019-2,Red,2,Red,Team,Team,OpTic Gaming,31.11666667,1,8,3,21,8,3,1177,20.0
970306,43623.423780000005,LEC,2019-2,Blue,1,Blue,Top,Wunder,G2 Esports,22.75,1,4,0,10,19,6,211,36.22
970306,43623.423780000005,LEC,2019-2,Blue,1,Blue,Jungle,Jankos,G2 Esports,22.75,1,1,2,13,19,6,233,33.66
970306,43623.423780000005,LEC,2019-2,Blue,1,Blue,Middle,Caps,G2 Esports,22.75,1,10,2,5,19,6,231,44.62
970306,43623.423780000005,LEC,2019-2,Blue,1,Blue,ADC,Perkz,G2 Esports,22.75,1,3,1,5,19,6,223,22.46
970306,43623.423780000005,LEC,2019-2,Blue,1,Blue,Support,Mikyx,G2 Esports,22.75,1,1,1,9,19,6,37,20.74
970306,43623.423780000005,LEC,2019-2,Red,1,Red,Top,Vizicsacsi,Splyce,22.75,0,1,5,3,6,19,153,7.06
970306,43623.423780000005,LEC,2019-2,Red,1,Red,Jungle,Xerxe,Splyce,22.75,0,0,5,1,6,19,166,0.32
970306,43623.423780000005,LEC,2019-2,Red,1,Red,Middle,Humanoid,Splyce,22.75,0,2,4,1,6,19,222,8.44
970306,43623.423780000005,LEC,2019-2,Red,1,Red,ADC,Kobbe,Splyce,22.75,0,3,2,2,6,19,221,15.42
970306,43623.423780000005,LEC,2019-2,Red,1,Red,Support,Norskeren,Splyce,22.75,0,0,3,4,6,19,9,5.18
970306,43623.423780000005,LEC,2019-2,Blue,1,Blue,Team,Team,G2 Esports,22.75,1,19,6,42,19,6,935,21.0
970306,43623.423780000005,LEC,2019-2,Red,1,Red,Team,Team,Splyce,22.75,0,6,19,11,6,19,771,4.0
970340,43623.48214,LEC,2019-2,Blue,1,Blue,Top,Alphari,Origen,27.95,1,3,0,14,22,4,256,44.12
970340,43623.48214,LEC,2019-2,Blue,1,Blue,Jungle,Kold,Origen,27.95,1,2,1,16,22,4,209,43.18
970340,43623.48214,LEC,2019-2,Blue,1,Blue,Middle,Nukeduck,Origen,27.95,1,4,2,8,22,4,227,30.54
970340,43623.48214,LEC,2019-2,Blue,1,Blue,ADC,Patrik,Origen,27.95,1,12,0,7,22,4,174,55.48
970340,43623.48214,LEC,2019-2,Blue,1,Blue,Support,Mithy,Origen,27.95,1,1,1,17,22,4,131,40.62
970340,43623.48214,LEC,2019-2,Red,1,Red,Top,Cabochard,Vitality,27.95,0,1,3,2,4,22,287,9.74
970340,43623.48214,LEC,2019-2,Red,1,Red,Jungle,Mowgli,Vitality,27.95,0,2,4,0,4,22,206,6.12
970340,43623.48214,LEC,2019-2,Red,1,Red,Middle,Jiizuke,Vitality,27.95,0,0,4,2,4,22,252,5.04
970340,43623.48214,LEC,2019-2,Red,1,Red,ADC,Attila,Vitality,27.95,0,1,5,2,4,22,249,6.98
970340,43623.48214,LEC,2019-2,Red,1,Red,Support,Jactroll,Vitality,27.95,0,0,6,3,4,22,57,1.14
970340,43623.48214,LEC,2019-2,Blue,1,Blue,Team,Team,Origen,27.95,1,22,4,62,22,4,997,22.0
970340,43623.48214,LEC,2019-2,Red,1,Red,Team,Team,Vitality,27.95,0,4,22,9,4,22,1051,7.0
970352,43623.52174,LEC,2019-2,Blue,1,Blue,Top,Profit,Rogue,28.43333333,0,2,2,8,12,16,201,24.02
970352,43623.52174,LEC,2019-2,Blue,1,Blue,Jungle,Inspired,Rogue,28.43333333,0,4,2,3,12,16,215,20.3
970352,43623.52174,LEC,2019-2,Blue,1,Blue,Middle,Larssen,Rogue,28.43333333,0,2,2,5,12,16,231,18.62
970352,43623.52174,LEC,2019-2,Blue,1,Blue,ADC,Woolite,Rogue,28.43333333,0,1,4,5,12,16,202,13.04
970352,43623.52174,LEC,2019-2,Blue,1,Blue,Support,Vander,Rogue,28.43333333,0,3,6,3,12,16,11,9.22
970352,43623.52174,LEC,2019-2,Red,1,Red,Top,sOAZ,Misfits,28.43333333,1,4,2,8,16,12,229,30.58
970352,43623.52174,LEC,2019-2,Red,1,Red,Jungle,Maxlore,Misfits,28.43333333,1,4,2,7,16,12,192,27.84
970352,43623.52174,LEC,2019-2,Red,1,Red,Middle,Febiven,Misfits,28.43333333,1,4,3,5,16,12,312,25.24
970352,43623.52174,LEC,2019-2,Red,1,Red,ADC,Hans Sama,Misfits,28.43333333,1,3,2,7,16,12,344,27.88
970352,43623.52174,LEC,2019-2,Red,1,Red,Support,Gorilla,Misfits,28.43333333,1,1,3,12,16,12,43,26.86
970352,43623.52174,LEC,2019-2,Blue,1,Blue,Team,Team,Rogue,28.43333333,0,12,16,24,12,16,860,4.0
970352,43623.52174,LEC,2019-2,Red,1,Red,Team,Team,Misfits,28.43333333,1,16,12,39,16,12,1120,25.0
970364,43623.560789999996,LEC,2019-2,Blue,1,Blue,Top,Bwipo,Fnatic,31.11666667,1,0,2,6,15,5,270,15.4
970364,43623.560789999996,LEC,2019-2,Blue,1,Blue,Jungle,Broxah,Fnatic,31.11666667,1,4,1,6,15,5,215,27.3
970364,43623.560789999996,LEC,2019-2,Blue,1,Blue,Middle,Nemesis,Fnatic,31.11666667,1,4,1,8,15,5,337,33.74
970364,43623.560789999996,LEC,2019-2,Blue,1,Blue,ADC,Rekkles,Fnatic,31.11666667,1,6,0,6,15,5,391,37.82
970364,43623.560789999996,LEC,2019-2,Blue,1,Blue,Support,Hylissang,Fnatic,31.11666667,1,1,1,11,15,5,6,26.12
970364,43623.560789999996,LEC,2019-2,Red,1,Red,Top,Sacre,SK Gaming,31.11666667,0,2,2,0,5,15,238,8.76
970364,43623.560789999996,LEC,2019-2,Red,1,Red,Jungle,Selfmade,SK Gaming,31.11666667,0,0,2,3,5,15,235,8.7
970364,43623.560789999996,LEC,2019-2,Red,1,Red,Middle,Pirean,SK Gaming,31.11666667,0,1,4,1,5,15,277,6.54
970364,43623.560789999996,LEC,2019-2,Red,1,Red,ADC,Crownshot,SK Gaming,31.11666667,0,1,2,2,5,15,328,11.56
970364,43623.560789999996,LEC,2019-2,Red,1,Red,Support,Dreams,SK Gaming,31.11666667,0,1,5,1,5,15,43,0.86
970364,43623.560789999996,LEC,2019-2,Blue,1,Blue,Team,Team,Fnatic,31.11666667,1,15,5,37,15,5,1219,23.0
970364,43623.560789999996,LEC,2019-2,Red,1,Red,Team,Team,SK Gaming,31.11666667,0,5,15,7,5,15,1121,2.0
970378,43623.6006,LEC,2019-2,Blue,1,Blue,Top,Odoamne,Schalke 04,40.98333333,1,1,2,11,17,3,312,31.24
970378,43623.6006,LEC,2019-2,Blue,1,Blue,Jungle,Trick,Schalke 04,40.98333333,1,4,0,9,17,3,353,37.06
970378,43623.6006,LEC,2019-2,Blue,1,Blue,Middle,Abbedagge,Schalke 04,40.98333333,1,5,1,7,17,3,327,34.54
970378,43623.6006,LEC,2019-2,Blue,1,Blue,ADC,Upset,Schalke 04,40.98333333,1,6,0,8,17,3,491,43.82
970378,43623.6006,LEC,2019-2,Blue,1,Blue,Support,IgNar,Schalke 04,40.98333333,1,1,0,13,17,3,106,33.12
970378,43623.6006,LEC,2019-2,Red,1,Red,Top,Expect,Excel Esports,40.98333333,0,1,3,1,3,17,315,8.3
970378,43623.6006,LEC,2019-2,Red,1,Red,Jungle,Caedrel,Excel Esports,40.98333333,0,0,3,3,3,17,210,7.2
970378,43623.6006,LEC,2019-2,Red,1,Red,Middle,Special,Excel Esports,40.98333333,0,1,2,1,3,17,375,10.5
970378,43623.6006,LEC,2019-2,Red,1,Red,ADC,Hjarnan,Excel Esports,40.98333333,0,1,4,1,3,17,511,11.22
970378,43623.6006,LEC,2019-2,Red,1,Red,Support,kaSing,Excel Esports,40.98333333,0,0,5,1,3,17,82,-1.36
970378,43623.6006,LEC,2019-2,Blue,1,Blue,Team,Team,Schalke 04,40.98333333,1,17,3,48,17,3,1589,19.0
970378,43623.6006,LEC,2019-2,Red,1,Red,Team,Team,Excel Esports,40.98333333,0,3,17,7,3,17,1493,12.0
970435,43624.388960000004,LEC,2019-2,Blue,1,Blue,Top,Expect,Excel Esports,39.43333333,0,0,4,2,3,14,311,6.22
970435,43624.388960000004,LEC,2019-2,Blue,1,Blue,Jungle,Caedrel,Excel Esports,39.43333333,0,0,3,3,3,14,308,9.16
970435,43624.388960000004,LEC,2019-2,Blue,1,Blue,Middle,Special,Excel Esports,39.43333333,0,1,3,0,3,14,406,8.12
970435,43624.388960000004,LEC,2019-2,Blue,1,Blue,ADC,Hjarnan,Excel Esports,39.43333333,0,1,2,1,3,14,428,11.56
970435,43624.388960000004,LEC,2019-2,Blue,1,Blue,Support,kaSing,Excel Esports,39.43333333,0,1,2,1,3,14,12,3.24
970435,43624.388960000004,LEC,2019-2,Red,1,Red,Top,Profit,Rogue,39.43333333,1,1,0,6,14,3,311,21.22
970435,43624.388960000004,LEC,2019-2,Red,1,Red,Jungle,Inspired,Rogue,39.43333333,1,3,1,8,14,3,254,29.08
970435,43624.388960000004,LEC,2019-2,Red,1,Red,Middle,Larssen,Rogue,39.43333333,1,3,0,8,14,3,451,34.02
970435,43624.388960000004,LEC,2019-2,Red,1,Red,ADC,Woolite,Rogue,39.43333333,1,5,1,6,14,3,453,35.06
970435,43624.388960000004,LEC,2019-2,Red,1,Red,Support,Vander,Rogue,39.43333333,1,2,1,10,14,3,21,25.42
970435,43624.388960000004,LEC,2019-2,Blue,1,Blue,Team,Team,Excel Esports,39.43333333,0,3,14,7,3,14,1465,11.0
970435,43624.388960000004,LEC,2019-2,Red,1,Red,Team,Team,Rogue,39.43333333,1,14,3,38,14,3,1490,20.0
970456,43624.45125,LEC,2019-2,Blue,1,Blue,Top,Sacre,SK Gaming,34.05,1,4,3,6,18,17,258,26.16
970456,43624.45125,LEC,2019-2,Blue,1,Blue,Jungle,Selfmade,SK Gaming,34.05,1,3,4,9,18,17,260,28.2
970456,43624.45125,LEC,2019-2,Blue,1,Blue,Middle,Pirean,SK Gaming,34.05,1,2,5,10,18,17,265,26.3
970456,43624.45125,LEC,2019-2,Blue,1,Blue,ADC,Crownshot,SK Gaming,34.05,1,9,2,6,18,17,331,43.62
970456,43624.45125,LEC,2019-2,Blue,1,Blue,Support,Dreams,SK Gaming,34.05,1,0,3,15,18,17,56,30.12
970456,43624.45125,LEC,2019-2,Red,1,Red,Top,Odoamne,Schalke 04,34.05,0,2,4,9,17,18,269,25.38
970456,43624.45125,LEC,2019-2,Red,1,Red,Jungle,Trick,Schalke 04,34.05,0,2,6,8,17,18,217,20.34
970456,43624.45125,LEC,2019-2,Red,1,Red,Middle,Abbedagge,Schalke 04,34.05,0,3,2,11,17,18,328,37.56
970456,43624.45125,LEC,2019-2,Red,1,Red,ADC,Upset,Schalke 04,34.05,0,6,4,6,17,18,326,32.52
970456,43624.45125,LEC,2019-2,Red,1,Red,Support,IgNar,Schalke 04,34.05,0,4,2,8,17,18,7,26.14
970456,43624.45125,LEC,2019-2,Blue,1,Blue,Team,Team,SK Gaming,34.05,1,18,17,46,18,17,1170,21.0
970456,43624.45125,LEC,2019-2,Red,1,Red,Team,Team,Schalke 04,34.05,0,17,18,42,17,18,1147,9.0
970463,43624.49278,LEC,2019-2,Blue,1,Blue,Top,Vizicsacsi,Splyce,28.15,1,2,1,7,15,6,219,23.38
970463,43624.49278,LEC,2019-2,Blue,1,Blue,Jungle,Xerxe,Splyce,28.15,1,7,0,5,15,6,220,35.4
970463,43624.49278,LEC,2019-2,Blue,1,Blue,Middle,Humanoid,Splyce,28.15,1,2,0,0,15,6,265,11.3
970463,43624.49278,LEC,2019-2,Blue,1,Blue,ADC,Kobbe,Splyce,28.15,1,4,1,3,15,6,314,23.28
970463,43624.49278,LEC,2019-2,Blue,1,Blue,Support,Norskeren,Splyce,28.15,1,0,4,8,15,6,46,12.92
970463,43624.49278,LEC,2019-2,Red,1,Red,Top,Cabochard,Vitality,28.15,0,3,1,0,6,15,299,13.98
970463,43624.49278,LEC,2019-2,Red,1,Red,Jungle,Mowgli,Vitality,28.15,0,0,3,3,6,15,202,7.04
970463,43624.49278,LEC,2019-2,Red,1,Red,Middle,Jiizuke,Vitality,28.15,0,0,5,1,6,15,211,1.22
970463,43624.49278,LEC,2019-2,Red,1,Red,ADC,Attila,Vitality,28.15,0,1,2,3,6,15,325,13.5
970463,43624.49278,LEC,2019-2,Red,1,Red,Support,Jactroll,Vitality,28.15,0,2,4,2,6,15,14,6.28
970463,43624.49278,LEC,2019-2,Blue,1,Blue,Team,Team,Splyce,28.15,1,15,6,23,15,6,1064,19.0
970463,43624.49278,LEC,2019-2,Red,1,Red,Team,Team,Vitality,28.15,0,6,15,9,6,15,1051,11.0
970468,43624.53126,LEC,2019-2,Blue,1,Blue,Top,sOAZ,Misfits,40.0,0,3,5,8,14,15,277,25.54
970468,43624.53126,LEC,2019-2,Blue,1,Blue,Jungle,Maxlore,Misfits,40.0,0,0,4,11,14,15,222,24.44
970468,43624.53126,LEC,2019-2,Blue,1,Blue,Middle,Febiven,Misfits,40.0,0,4,3,8,14,15,409,33.18
970468,43624.53126,LEC,2019-2,Blue,1,Blue,ADC,Hans Sama,Misfits,40.0,0,7,2,6,14,15,451,40.02
970468,43624.53126,LEC,2019-2,Blue,1,Blue,Support,Gorilla,Misfits,40.0,0,0,1,13,14,15,24,27.48
970468,43624.53126,LEC,2019-2,Red,1,Red,Top,Bwipo,Fnatic,40.0,1,2,4,8,15,14,330,24.6
970468,43624.53126,LEC,2019-2,Red,1,Red,Jungle,Broxah,Fnatic,40.0,1,4,3,6,15,14,212,25.24
970468,43624.53126,LEC,2019-2,Red,1,Red,Middle,Nemesis,Fnatic,40.0,1,5,3,4,15,14,440,28.8
970468,43624.53126,LEC,2019-2,Red,1,Red,ADC,Rekkles,Fnatic,40.0,1,2,0,5,15,14,565,27.3
970468,43624.53126,LEC,2019-2,Red,1,Red,Support,Hylissang,Fnatic,40.0,1,2,4,8,15,14,6,18.12
970468,43624.53126,LEC,2019-2,Blue,1,Blue,Team,Team,Misfits,40.0,0,14,15,46,14,15,1383,14.0
970468,43624.53126,LEC,2019-2,Red,1,Red,Team,Team,Fnatic,40.0,1,15,14,31,15,14,1553,21.0
970478,43624.579000000005,LEC,2019-2,Blue,1,Blue,Top,Alphari,Origen,35.43333333,0,1,4,3,18,25,294,10.88
970478,43624.579000000005,LEC,2019-2,Blue,1,Blue,Jungle,Kold,Origen,35.43333333,0,2,6,7,18,25,281,19.62
970478,43624.579000000005,LEC,2019-2,Blue,1,Blue,Middle,Nukeduck,Origen,35.43333333,0,5,3,6,18,25,303,30.06
970478,43624.579000000005,LEC,2019-2,Blue,1,Blue,ADC,Patrik,Origen,35.43333333,0,7,4,7,18,25,338,37.76
970478,43624.579000000005,LEC,2019-2,Blue,1,Blue,Support,Mithy,Origen,35.43333333,0,3,8,5,18,25,17,11.34
970478,43624.579000000005,LEC,2019-2,Red,1,Red,Top,Wunder,G2 Esports,35.43333333,1,3,3,7,25,18,334,26.68
970478,43624.579000000005,LEC,2019-2,Red,1,Red,Jungle,Jankos,G2 Esports,35.43333333,1,2,5,21,25,18,233,49.66
970478,43624.579000000005,LEC,2019-2,Red,1,Red,Middle,Caps,G2 Esports,35.43333333,1,4,4,9,25,18,326,32.52
970478,43624.579000000005,LEC,2019-2,Red,1,Red,ADC,Perkz,G2 Esports,35.43333333,1,15,3,3,25,18,421,58.42
970478,43624.579000000005,LEC,2019-2,Red,1,Red,Support,Mikyx,G2 Esports,35.43333333,1,1,3,17,25,18,20,36.4
970478,43624.579000000005,LEC,2019-2,Blue,1,Blue,Team,Team,Origen,35.43333333,0,18,25,28,18,25,1233,4.0
970478,43624.579000000005,LEC,2019-2,Red,1,Red,Team,Team,G2 Esports,35.43333333,1,25,18,57,25,18,1334,24.0
1144602,43631.64748,LCS,2019-2,Blue,3,Blue,Top,Impact,Team Liquid,29.86666667,1,5,0,7,15,4,262,34.24
1144602,43631.64748,LCS,2019-2,Blue,3,Blue,Jungle,Xmithie,Team Liquid,29.86666667,1,2,1,4,15,4,255,18.1
1144602,43631.64748,LCS,2019-2,Blue,3,Blue,Middle,Jensen,Team Liquid,29.86666667,1,3,2,5,15,4,349,23.98
1144602,43631.64748,LCS,2019-2,Blue,3,Blue,ADC,Doublelift,Team Liquid,29.86666667,1,3,1,6,15,4,281,25.62
1144602,43631.64748,LCS,2019-2,Blue,3,Blue,Support,CoreJJ,Team Liquid,29.86666667,1,2,0,11,15,4,25,30.5
1144602,43631.64748,LCS,2019-2,Red,3,Red,Top,V1per,FlyQuest,29.86666667,0,1,3,1,4,15,240,6.8
1144602,43631.64748,LCS,2019-2,Red,3,Red,Jungle,Santorin,FlyQuest,29.86666667,0,2,2,2,4,15,237,12.74
1144602,43631.64748,LCS,2019-2,Red,3,Red,Middle,Pobelter,FlyQuest,29.86666667,0,0,3,4,4,15,260,10.2
1144602,43631.64748,LCS,2019-2,Red,3,Red,ADC,WildTurtle,FlyQuest,29.86666667,0,0,1,2,4,15,292,8.84
1144602,43631.64748,LCS,2019-2,Red,3,Red,Support,JayJ,FlyQuest,29.86666667,0,1,6,2,4,15,42,1.84
1144602,43631.64748,LCS,2019-2,Blue,3,Blue,Team,Team,Team Liquid,29.86666667,1,15,4,33,15,4,1172,21.0
1144602,43631.64748,LCS,2019-2,Red,3,Red,Team,Team,FlyQuest,29.86666667,0,4,15,11,4,15,1071,12.0
1144626,43631.693080000005,LCS,2019-2,Blue,3,Blue,Top,Licorice,Cloud9,36.63333333,1,4,1,4,18,6,373,26.46
1144626,43631.693080000005,LCS,2019-2,Blue,3,Blue,Jungle,Blaber,Cloud9,36.63333333,1,3,2,9,18,6,338,31.76
1144626,43631.693080000005,LCS,2019-2,Blue,3,Blue,Middle,Nisqy,Cloud9,36.63333333,1,7,2,4,18,6,349,33.98
1144626,43631.693080000005,LCS,2019-2,Blue,3,Blue,ADC,Sneaky,Cloud9,36.63333333,1,2,1,8,18,6,345,27.9
1144626,43631.693080000005,LCS,2019-2,Blue,3,Blue,Support,Zeyzal,Cloud9,36.63333333,1,2,0,10,18,6,76,27.52
1144626,43631.693080000005,LCS,2019-2,Red,3,Red,Top,Dhokla,OpTic Gaming,36.63333333,0,1,4,3,6,18,297,10.94
1144626,43631.693080000005,LCS,2019-2,Red,3,Red,Jungle,Meteos,OpTic Gaming,36.63333333,0,0,4,3,6,18,254,7.08
1144626,43631.693080000005,LCS,2019-2,Red,3,Red,Middle,Crown,OpTic Gaming,36.63333333,0,2,6,2,6,18,372,11.44
1144626,43631.693080000005,LCS,2019-2,Red,3,Red,ADC,Arrow,OpTic Gaming,36.63333333,0,3,2,3,6,18,413,21.26
1144626,43631.693080000005,LCS,2019-2,Red,3,Red,Support,Big,OpTic Gaming,36.63333333,0,0,2,6,6,18,19,10.38
1144626,43631.693080000005,LCS,2019-2,Blue,3,Blue,Team,Team,Cloud9,36.63333333,1,18,6,35,18,6,1481,27.0
1144626,43631.693080000005,LCS,2019-2,Red,3,Red,Team,Team,OpTic Gaming,36.63333333,0,6,18,17,6,18,1355,8.0
1144643,43631.73542,LCS,2019-2,Blue,3,Blue,Top,Ruin,Counter Logic Gaming,43.0,1,2,4,13,16,12,353,37.06
1144643,43631.73542,LCS,2019-2,Blue,3,Blue,Jungle,Wiggily,Counter Logic Gaming,43.0,1,7,2,8,16,12,258,40.16
1144643,43631.73542,LCS,2019-2,Blue,3,Blue,Middle,PowerOfEvil,Counter Logic Gaming,43.0,1,1,3,7,16,12,418,22.36
1144643,43631.73542,LCS,2019-2,Blue,3,Blue,ADC,Stixxay,Counter Logic Gaming,43.0,1,6,1,5,16,12,458,36.16
1144643,43631.73542,LCS,2019-2,Blue,3,Blue,Support,Biofrost,Counter Logic Gaming,43.0,1,0,2,14,16,12,19,28.38
1144643,43631.73542,LCS,2019-2,Red,3,Red,Top,Solo,Echo Fox,43.0,0,4,4,4,12,16,415,24.3
1144643,43631.73542,LCS,2019-2,Red,3,Red,Jungle,Rush,Echo Fox,43.0,0,2,4,3,12,16,304,14.08
1144643,43631.73542,LCS,2019-2,Red,3,Red,Middle,Fenix,Echo Fox,43.0,0,1,4,5,12,16,482,18.64
1144643,43631.73542,LCS,2019-2,Red,3,Red,ADC,Apollo,Echo Fox,43.0,0,5,2,6,12,16,408,33.16
1144643,43631.73542,LCS,2019-2,Red,3,Red,Support,Hakuho,Echo Fox,43.0,0,0,2,10,12,16,110,20.2
1144643,43631.73542,LCS,2019-2,Blue,3,Blue,Team,Team,Counter Logic Gaming,43.0,1,16,12,47,16,12,1506,31.0
1144643,43631.73542,LCS,2019-2,Red,3,Red,Team,Team,Echo Fox,43.0,0,12,16,28,12,16,1719,10.0
1134420,43631.78578,LCS,2019-2,Blue,3,Blue,Top,Huni,Clutch Gaming,37.38333333,0,1,1,3,4,9,392,15.84
1134420,43631.78578,LCS,2019-2,Blue,3,Blue,Jungle,Lira,Clutch Gaming,37.38333333,0,3,2,1,4,9,303,15.06
